,robot_y
1174,-0.10036192671969989
1175,-0.10211261239111653
1176,-0.10228095021057458
1177,-0.10215054147594213
1178,-0.10093966114650615
1179,-0.09700772628760057
1180,-0.09658115365627074
1181,-0.09660349576608493
1182,-0.09529865287089452
1183,-0.09393173941086366
1184,-0.09067823103701225
1185,-0.0870964280995212
1186,-0.08336499075720744
1187,-0.08102853398289442
1188,-0.08016617985660204
1189,-0.0801714518435023
1190,-0.08169778692442571
1191,-0.08106433942471114
1192,-0.07885838918362235
1193,-0.07566366673242589
1194,-0.07554316308820719
1195,-0.074110256537878
1196,-0.07584591951676117
1197,-0.07440186567386986
1198,-0.06713367046911697
1199,-0.060962933697984466
1200,-0.0520145034788992
1201,-0.04163786412607786
1202,-0.03148985645676951
1203,-0.02754634217145631
1204,-0.029313739322195786
1205,-0.03495468436412509
1206,-0.04336463882670487
1207,-0.04707135590774713
1208,-0.05098676865076963
1209,-0.052085123078508135
1210,-0.053180011025624405
1211,-0.058683533429024506
1212,-0.06121118162171315
1213,-0.06223094257395943
1214,-0.06198531354255821
1215,-0.058937938424290064
1216,-0.056036121578165
1217,-0.05243063322535407
1218,-0.05394924105605224
1219,-0.05376956112805812
1220,-0.05073066717111396
1221,-0.04839654243562145
1222,-0.04762694203402976
1223,-0.04802709597341145
1224,-0.04814454376053272
1225,-0.04802468688922397
1226,-0.048005585567277104
1227,-0.0479383687206733
1228,-0.04835205716660315
1229,-0.04722470781875208
1230,-0.04528823754906809
1231,-0.043830396619741294
1232,-0.04305427218624125
1233,-0.04131149254553194
1234,-0.03985280803753424
1235,-0.039302674478090376
1236,-0.0396009652985312
1237,-0.039965106513367765
1238,-0.040256048388232366
1239,-0.040949767623128346
1240,-0.042898156278293464
1241,-0.04341433652446662
1242,-0.04208849697748686
1243,-0.04159304704875563
1244,-0.041049810240151745
1245,-0.03917731634353805
1246,-0.03687961038179122
1247,-0.036344921370388944
1248,-0.034684485513013036
1249,-0.03592611971907757
1250,-0.03901493559471841
1251,-0.03988338360981003
1252,-0.037683155857728544
1253,-0.03361038615300137
1254,-0.030213578579182006
1255,-0.025674003134244987
1256,-0.01708351050952557
1257,-0.0023495230293499626
1258,0.00037189162424011496
1259,-1.6192197642051105e-05
1260,-0.001514098097799245
1261,-0.0013752967674544796
1262,-6.567404750429644e-06
1263,0.0028628179582605474
1264,0.004167752558383364
1265,0.003505197785267879
1266,0.005151309562312843
1267,0.007485364248885958
1268,0.006352047190376122
1269,-0.00040586827303350356
1270,-0.0016719969142578658
1271,-0.004012871082130233
1272,-0.004887150726805905
1273,-0.004918183206473557
1274,-0.0024879464666805423
1275,0.00361795744851155
1276,0.013628947504777217
1277,0.022091762744335337
1278,0.0325413037502784
1279,0.03300022883110552
1280,0.03224171454935723
1281,0.03008933329260627
1282,0.02866539533919699
1283,0.028032813191555348
1284,0.0276728967256353
1285,0.027785925636590846
1286,0.028552123387155473
1287,0.028942326700898965
1288,0.03172626584843578
1289,0.0366345448896861
1290,0.03890430650113485
1291,0.04024777825761092
1292,0.04115437974700569
1293,0.04133417126508718
1294,0.04051588640326799
1295,0.03884822749235961
1296,0.03593844230591084
1297,0.03255896377431184
1298,0.029610684351628183
1299,0.02655481141499394
1300,0.02462480280227064
1301,0.023742312169254653
1302,0.02340218620910244
1303,0.023479860127486037
1304,0.024225966679159647
1305,0.02710735629000335
1306,0.030885736319661496
1307,0.032057449263226984
1308,0.0323459470080307
1309,0.035640514091454016
1310,0.03822586096595885
1311,0.03814100392973445
1312,0.035954798254090516
1313,0.031352970203524066
1314,0.02580883455387948
1315,0.02358111563504119
1316,0.020066892905576526
1317,0.015312670800498744
1318,0.01175306026147317
1319,0.009606514419202716
1320,0.009751192573998813
1321,0.010738549975483274
1322,0.011018917995195717
1323,0.012709923797149828
1324,0.015355507277065663
1325,0.019387995334181597
1326,0.025403920462236527
1327,0.03154330744131607
1328,0.042177508689212426
1329,0.04672888302827892
1330,0.047870999382972276
1331,0.04607440321072656
1332,0.04526908410027478
1333,0.04409552125465533
1334,0.044311462310833966
1335,0.046480156113704464
1336,0.04683729838360038
1337,0.047098411760056254
1338,0.04703149978803199
1339,0.04712041467916128
1340,0.04765385274228251
1341,0.04819516022873585
1342,0.0497468224040888
1343,0.05162584450854929
1344,0.05255058950665414
1345,0.05426139213087043
1346,0.05363799993910491
1347,0.05196197950734301
1348,0.049776336144493706
1349,0.045635655416264756
1350,0.04346993272628291
1351,0.04317277551835407
1352,0.04296240099472764
1353,0.042902062779913035
1354,0.041388114389614525
1355,0.038829095313237125
1356,0.033645536845688884
1357,0.03270677988821187
1358,0.035279407309186564
1359,0.037085540883598826
1360,0.037335426932713765
1361,0.03772676305260563
1362,0.03581096223797287
1363,0.0321581838186531
1364,0.029198579557534042
1365,0.033411545195735894
1366,0.031706749454986825
1367,0.027800758041421597
1368,0.02618355003168766
1369,0.025909333707543666
1370,0.025848393799006993
1371,0.02365520047539926
1372,0.022681939880063593
1373,0.019405929822596934
1374,0.01800954482383252
1375,0.01420691682302724
1376,0.009930613104008307
1377,0.006534971705387758
1378,0.0030399075665371216
1379,-0.0011942486373878582
1380,-0.004600386383053042
1381,-0.006132998131658378
1382,-0.005501236242033783
1383,-0.0021830476731196516
1384,0.003757403261576845
1385,0.004598744696783948
1386,0.004269034995845154
1387,0.004204631959495928
1388,0.00793017590175121
1389,0.012329986266030098
1390,0.014074231145896567
1391,0.014330374184890044
1392,0.00012541470112320102
1393,-0.000711280269529619
1394,-0.0028707091285348017
1395,-0.005304479554444791
1396,-0.008751761905180858
1397,-0.013007497675331308
1398,-0.01549781250033931
1399,-0.017779829091092818
1400,-0.018323691869011133
1401,-0.01768751197376069
1402,-0.01573334129903555
1403,-0.01277482892765099
1404,-0.008741072207384232
1405,-0.005317367519844487
1406,-0.0029319240001921417
1407,-0.0008391325880584136
1408,-0.00044739972743798655
1409,-0.0009359851592368328
1410,0.00046319413458368035
1411,-0.0024242989729295434
1412,-0.00477159792637173
1413,-0.008651836604584474
1414,-0.011809921899017655
1415,-0.015003128774362409
1416,-0.01723821646142628
1417,-0.018251081710402184
1418,-0.01766196991067776
1419,-0.015731242400762385
1420,-0.013332691085577678
1421,-0.00984274845661819
1422,-0.005753542889479953
1423,-0.0032602585809475447
1424,-0.0011084806084827436
1425,-0.0002868121927657133
1426,-0.001100997430683381
1427,-0.0024303029533263125
1428,-0.005535683982237899
1429,-0.007925763940276779
1430,-0.011462598893833761
1431,-0.015070466699358088
1432,-0.016922092832169576
1433,-0.01748686701453122
1434,-0.01705323533383274
1435,-0.01494676425378363
1436,-0.012017831586258462
1437,-0.008503342776293346
1438,-0.004471468405825224
1439,-0.0016801015734598792
1440,6.145814067469793e-05
1441,0.00043896034730207914
1442,-0.00033381835202844485
1443,-0.002440111495893702
1444,-0.0055442103367172564
1445,-0.008971690960602404
1446,-0.012931923616308502
1447,-0.01535102431898825
1448,-0.017090414198656725
1449,-0.017536900206214057
1450,-0.016477929756148754
1451,-0.014244894863771397
1452,-0.011153642416435907
1453,-0.007001914944112394
1454,-0.004173110002463952
1455,-0.0014904728875066884
1456,0.00010362288050681616
1457,0.00024152039279548402
1458,-0.0011444149808193917
1459,-0.003200276528945851
1460,-0.0070703371024969375
1461,-0.010046471900473655
1462,-0.013352015971471797
1463,-0.01601548706645679
1464,-0.01744927625098942
1465,-0.017486341257914186
1466,-0.016085022039248716
1467,-0.013060988806620384
1468,-0.009753724715743532
1469,-0.006041953106258361
1470,-0.0033090628510093144
1471,-0.0008822129736530027
1472,0.000371700961041551
1473,0.00023874873185957479
1474,-0.0012574440012121544
1475,-0.0036224723350499043
1476,-0.006735235783946279
1477,-0.009728793243643206
1478,-0.012990719712946729
1479,-0.01579792076557404
1480,-0.016779946190973644
1481,-0.016660686560687546
1482,-0.015147261105033442
1483,-0.012456445878942943
1484,-0.009186038422396153
1485,-0.005648095756297896
1486,-0.001825855058802518
1487,0.00029397887120088126
1488,0.0011142041442139049
1489,0.0008007665775690187
1490,-0.0012457461921475486
1491,-0.004104821133042695
1492,-0.007004417993277301
1493,-0.010560055997753469
1494,-0.013635000526367673
1495,-0.015824444371902308
1496,-0.016773194435008795
1497,-0.01626285503195168
1498,-0.01444466840629445
1499,-0.011500284137243149
1500,-0.00807209005040286
1501,-0.004073765583191706
1502,-0.001071447808191612
1503,0.0005536494993988879
1504,0.0012346249672867669
1505,0.000535560927591541
1506,-0.001451710600631281
1507,-0.004357764647716684
1508,-0.007851312922087635
1509,-0.01135937330309332
1510,-0.014631267826347487
1511,-0.016298148476908518
1512,-0.016621160386759582
1513,-0.016041604584655315
1514,-0.01322333526664302
1515,-0.009973334616779012
1516,-0.006995636606416262
1517,-0.00357409434580864
1518,-0.0007149706257943574
1519,0.0011718275514015983
1520,0.001308657020427561
1521,0.00047301305566290613
1522,5.261511701389705e-05
1523,-0.0007509049619985747
1524,-0.003919493101687476
1525,-0.007263260653419145
1526,-0.010853359135874596
1527,-0.012855109697421731
1528,-0.012023924338541369
1529,-0.013282573842538585
1530,-0.014804947543804651
1531,-0.014972976928684417
1532,-0.013739058055587006
1533,-0.01083899867755215
1534,-0.008071446497107799
1535,-0.004503211269932475
1536,-0.0007244042820905828
1537,0.0017235649675878418
1538,0.0027743823883594034
1539,0.002752861497719801
1540,0.0013771460838085774
1541,0.0007987216769774802
1542,-0.001536340939153013
1543,-0.00443172199492592
1544,-0.008660153435765056
1545,-0.011341907638767013
1546,-0.011809440352087721
1547,-0.01371537340955964
1548,-0.014451493974548884
1549,-0.013774146768690055
1550,-0.011359042273109318
1551,-0.008813807092911456
1552,-0.004775900352076695
1553,-0.0018907655039438905
1554,0.0014026498974096207
1555,0.0028992670076821415
1556,0.0034459554169322475
1557,0.0025808630231662646
1558,0.00040868729800500265
1559,-0.003231349855256107
1560,-0.004958974011851707
1561,-0.008223106435565036
1562,-0.01155675267525052
1563,-0.012811166086622685
1564,-0.014925738153514827
1565,-0.01532520672032914
1566,-0.01431628916494645
1567,-0.01159395675993109
1568,-0.008328373101551401
1569,-0.005404011211782125
1570,-0.002020532986832288
1571,0.0010137266686207225
1572,0.0022525252662450824
1573,0.002454070357504906
1574,0.0012692604580172655
1575,0.000516017347597519
1576,0.0015672613169082136
1577,0.00011653996199290518
1578,-0.00341225526780819
1579,-0.006384701389582852
1580,-0.006739197510833522
1581,-0.00803197769136616
1582,-0.008160311193999435
1583,-0.007489692150884986
1584,-0.00562832603729692
1585,-0.0025643407807890758
1586,0.0009969564098626475
1587,0.004437111030219716
1588,0.007223725895210112
1589,0.009118008425553265
1590,0.009315806414649566
1591,0.008310558495121315
1592,0.005556398961453237
1593,0.0030215050045530253
1594,0.0004689187358493667
1595,0.002619260433393673
1596,0.009297323959531223
1597,0.006823365650675144
1598,0.003849634729042946
1599,0.0020759935987301626
1600,0.0016044947946543889
1601,0.002570392658286785
1602,0.005204455104315487
1603,0.007840596513906329
1604,0.011406696918284803
1605,0.014823263175204679
1606,0.01755520690074749
1607,0.01921042835409001
1608,0.019498589797169324
1609,0.018309104659743645
1610,0.016999365783960125
1611,0.013282048708896953
1612,0.009910446902100849
1613,0.006413253775359692
1614,0.0037085947952051443
1615,0.0013831807575549722
1616,0.00034864156231423056
1617,0.0006945483952671915
1618,0.0024345509868258586
1619,0.005697346164418424
1620,0.008571298900028721
1621,0.012742591206669766
1622,0.01526048870684251
1623,0.01740616040640954
1624,0.018296306666990475
1625,0.017770268726395203
1626,0.015503244180038563
1627,0.013532364834838526
1628,0.009639635566432582
1629,0.009761524156093365
1630,0.007933293230033181
1631,0.005040389338034287
1632,0.0030960224084635325
1633,0.0029133123985661392
1634,0.004171496302311554
1635,0.006595916568259717
1636,0.009768485256740907
1637,0.012729755965814703
1638,0.01580099090488877
1639,0.019028700506489173
1640,0.020630963833603976
1641,0.02088021077778093
1642,0.01973254386843518
1643,0.017365481398898666
1644,0.014113960756280394
1645,0.010537385937219606
1646,0.0067823195064836556
1647,0.004308380647432884
1648,0.0031594756087826564
1649,0.0031936338262511296
1650,0.00436748571368978
1651,0.006452572136917328
1652,0.01071834556163825
1653,0.013678486058298953
1654,0.017126413579779162
1655,0.019594662885985825
1656,0.020885820123275143
1657,0.02062865230078259
1658,0.019361477708262825
1659,0.01993612268637697
1660,0.017618551774410917
1661,0.014775042568992956
1662,0.011313673019731393
1663,0.007930202173869104
1664,0.006110409825345284
1665,0.005652279306083278
1666,0.006358303361987889
1667,0.008884949970893712
1668,0.011469177786340502
1669,0.014884505934301195
1670,0.01833564722313633
1671,0.021348788594127664
1672,0.023149746859918597
1673,0.023644890771795837
1674,0.023620575789708338
1675,0.02455739943999363
1676,0.0228887755233615
1677,0.01973583293424066
1678,0.016383552599825088
1679,0.013381922102652008
1680,0.010156973165601046
1681,0.007483455828311395
1682,0.006674502041659015
1683,0.006642237107815628
1684,0.008023398776033712
1685,0.009189621589808496
1686,0.007676465604600773
1687,0.010531988107193458
1688,0.013999414996712424
1689,0.017487912459896816
1690,0.02056678470254313
1691,0.02269545878103546
1692,-6.230712672751547e-05
1693,-9.38126527975946e-06
1694,0.00092561122912092
1695,-0.00021695722187291657
1696,-0.00021055854533934878
1697,-0.0011629277396295948
1698,-0.0008111791962454136
1699,-0.0032077722537887645
1700,-0.0023445525276136903
1701,-0.0005116569869645939
1702,0.0002520171363753036
1703,0.00034707508426914816
1704,-0.0006577415498968723
1705,-0.0011498999498722195
1706,-0.0014751907830891694
1707,-0.00038238742827205615
1708,0.0019136240140895425
1709,0.005139850420005422
1710,0.00870697170538917
1711,0.012071779061581297
1712,0.014771663838214117
1713,0.016472272777077253
1714,0.01577417217222679
1715,0.014442309525107371
1716,0.01289923966636683
1717,0.014219841242929503
1718,0.01760161279351275
1719,0.018978836534891214
1720,0.022949382994116883
1721,0.023806532008518854
1722,0.024179213341017827
1723,0.02537689746238233
1724,0.026146799286044933
1725,0.02674643187236933
1726,0.028747002010817344
1727,0.027504341504893663
1728,0.027534540212464
1729,0.03205567551677486
1730,0.0341802196207737
1731,0.03559926962295838
1732,0.03594496277676637
1733,0.03677640008581693
1734,0.035223879669094585
1735,0.03333988049708754
1736,0.03131227539598659
1737,0.026967443979301866
1738,0.023922516481579587
1739,0.02234274705303471
1740,0.02115181603966036
1741,0.021298069152216683
1742,0.023158412030422765
1743,0.025713475385360545
1744,0.029049624338662296
1745,0.03198411546804573
1746,0.03538121576019829
1747,0.03778336364378233
1748,0.038922442939272106
1749,0.03869274436921524
1750,0.03709723744713319
1751,0.03391780069943681
1752,0.03103825982139455
1753,0.027469140761311097
1754,0.024344996537374503
1755,0.022099538764253367
1756,0.02116407863500544
1757,0.02133025298951111
1758,0.022848605755823592
1759,0.024454652142898436
1760,0.025671549442445405
1761,0.028738194663139153
1762,0.0312931993224048
1763,0.0354740683489378
1764,0.03697868176803687
1765,0.035993763835908535
1766,0.035109833299545715
1767,0.03480940948605855
1768,0.03640922116991311
1769,0.03836669505883136
1770,0.04187168772888087
1771,0.048501340245978866
1772,0.052274114377336
1773,0.057473633966825644
1774,0.059317956147837025
1775,0.06158347534728076
1776,0.06312092143068065
1777,0.06655915228652055
1778,0.07120637224066637
1779,0.07293961741863185
1780,0.07335864623645764
1781,0.07306981760326237
1782,0.0730716417611043
1783,0.07411575454950273
1784,0.07532948859529669
1785,0.07759582109244541
